Time,lon,lat,S,T,PAR,HfNano,RedNano,HflrNano,HsNano,OraPicoProk,RedPico,HflrPico
2023-04-29 00:16:00,4.57368590197948,41.0169202956548,38.11573600641896,17.658518039262695,1.354049,6.506082272705703,6.831847064810055,3.688759278520381,3.423233188232496,0.8027952803887222,1.772419367925153,1.0625084797087612
2023-04-29 00:29:00,4.56348580246208,41.038243894931,38.12026505743466,17.69329216399812,1.356624,6.506534550111867,6.937596656524228,3.7606163143875744,3.7343598362505186,0.8097395872273648,1.7906553753185614,1.0717029516010057
2023-04-29 00:46:00,4.5507482016898,41.0665983961135,38.19703898410904,17.64920883072753,1.373344,6.571320167632532,7.011282659756977,3.927231848358548,3.665154341234107,0.8290020359996804,1.786491858922705,1.097932869106319
2023-04-29 00:59:00,4.54091070200664,41.0877929960471,38.23311678989177,17.480664331126142,1.378998,6.4163125933741,6.915951111689636,3.949903789452164,3.8246613850326976,0.8258187990137872,1.8167356993348356,1.1536167994874076
2023-04-29 01:17:00,4.52747590199557,41.1169215957192,38.39258287708465,17.69644122417617,1.336648,6.525349450244084,7.040892729268606,3.9501706787412614,4.24922907475349,0.8693099262717957,1.8118285334294526,1.07366776353328
2023-04-29 01:29:00,4.51808780138805,41.1356730968135,38.36345055094238,17.489915185939527,1.349539,6.3199255623899715,6.872709368006685,3.9073735883935945,4.049097079648268,0.8079625489027118,1.825086009066977,1.1485043035378304
2023-04-29 01:46:00,4.50628160186683,41.1624611958962,38.36375698250444,17.642439150547567,1.389539,6.578719296956269,6.855550768159105,3.779932824925975,3.2781209105449705,0.8085299554072364,1.7818827326238844,1.1098759918916883
2023-04-29 01:59:00,4.49672760235346,41.1821157953474,38.38426134958786,17.422532067134107,1.385193,6.4848573561052305,6.853243964119697,3.7517345315380446,3.8314718743250653,0.8048839122909063,1.8039279873932046,1.002231990873237
2023-04-29 02:16:00,4.48486370149266,41.2080313964092,38.46585666935408,17.40825473947616,1.345921,6.660177243210382,6.805441891867214,3.6925915348607403,3.880724472426748,0.8164405222930415,1.8485633762668685,1.129601400207768
2023-04-29 02:29:00,4.47582200199155,41.2275222962734,38.49661012824474,17.1003937887679,1.324922,6.551664553920575,6.751155842773299,3.658856869476371,3.744349378041044,0.8113304180402591,1.8496199282368517,1.1496753608219121
2023-04-29 02:46:00,4.4630584013277,41.2534110971233,38.51761857316127,17.19847665841735,1.331123,6.653095694945693,6.74453916705089,3.5709263619767553,3.599924609999863,0.8112727720595702,1.809434579003646,1.1366285427540557
2023-04-29 02:59:00,4.45437730126735,41.2736226968256,38.51842523757907,16.726048995779422,1.34753,6.69303286683507,6.695900432613036,3.405836353931025,3.4109251956157016,0.7933626439225182,1.7575327633767164,1.2925609636996342
2023-04-29 03:17:00,4.44100370150877,41.3014243969583,38.52928835494646,16.84334741686101,1.346809,6.960268386241306,6.762916983855775,3.516329720466798,3.683641827203584,0.7971877562110096,1.75090763678158,1.1726427625327789
2023-04-29 03:29:00,4.43246160195518,41.3200010952931,38.53351377488198,16.887081458718985,1.348103,6.769406284059845,6.742145949824377,3.516566917403622,3.7462482686701835,0.7879481535191994,1.7423960321277003,1.315994256356057
2023-04-29 03:47:00,4.41900660219051,41.3480621953293,38.54788794267618,16.490056291312403,1.34953,6.483186395227971,6.774604281719842,3.5403559118499746,3.4685931845085918,0.7908103994928518,1.735644057692062,1.2152976223438252
2023-04-29 03:59:00,4.41043280176524,41.3668087961225,38.54719190474224,17.05811642425589,1.355064,6.870087021662119,6.7551456851539,3.535157287329624,3.603920664801555,0.7817338844145572,1.7700600290850497,1.2215884935803274
2023-04-29 04:16:00,4.39874690092939,41.3928411982519,38.55402961430833,16.829707168243267,1.35517,6.790237009733654,6.760789162009607,3.4557940475054783,3.599133856197209,0.7926974051980475,1.7556846040338367,1.2199580016662206
2023-04-29 04:29:00,4.39341869888956,41.3954607014967,38.55825202799285,16.81563860603421,1.361277,6.991514175585995,6.744334669917978,3.4942601025216713,3.7126062687520696,0.7849898545632427,1.7761559382238792,1.2254953381578977
2023-04-29 04:47:00,4.39800949989137,41.3895286999155,38.55453164291144,16.875536867749172,1.375321,7.033356375174934,6.756007542222394,3.4872170086268417,3.6378596629787703,0.7857327534612506,1.7606381354867413,1.2587085024742486
2023-04-29 04:59:00,4.39894170003621,41.3897859,38.5580499551734,17.022932218229673,1.376318,7.134192159079761,6.828986304184187,3.4655707570935985,3.813016609005164,0.7881748507022845,1.7538164698543257,1.2148470719479687
2023-04-29 05:17:00,4.39912999985517,41.3900293999819,38.55754779439973,16.955179244630482,1.456703,6.749594116786401,6.870911921130735,3.4816134042801314,3.872980455501329,0.7861725323773411,1.7554440712459878,1.2374794917886995
2023-04-29 05:29:00,4.40001369918527,41.3902052001056,38.55845204876994,16.76979201308059,2.532831,6.765836008247133,6.800782488632081,3.4859220755041953,3.793621877719982,0.7874756060652254,1.758117086161109,1.2806089681990465
2023-04-29 05:47:00,4.4216606956548,41.3460247084007,38.55220642078006,16.54773679033346,19.70217,6.73876450907263,6.829301492700763,3.4308902232184537,3.715706189816218,0.7819379396539096,1.750103945162806,1.2193543483532974
