Region,Time,lon,lat,S,T,PAR,HfNano,RedNano,HflrNano,HsNano,OraPicoProk,RedPico,HflrPico
crown,2023-04-29 02:59:00,4.45437730126735,41.2736226968256,38.51842523757907,16.726048995779422,1.34753,0.9087056254755628,12.33930930962383,0.6162717954703717,0.4017260027052949,0.1954486986935059,0.3409863111483006,0.0063374402286265
crown,2023-04-29 03:17:00,4.44100370150877,41.3014243969583,38.52928835494646,16.84334741686101,1.346809,3.6887410115608654,16.296170094606723,0.8581125089979238,0.8665954554631741,0.2051059986882215,0.4330630844398312,0.0066301819448595
crown,2023-04-29 03:29:00,4.43246160195518,41.3200010952931,38.53351377488198,16.887081458718985,1.348103,2.642698940444033,14.931679144390714,0.987831470504305,0.7588277898321134,0.1877663219863596,0.4013181921899018,0.0069303834919858
crown,2023-04-29 03:47:00,4.41900660219051,41.3480621953293,38.54788794267618,16.490056291312403,1.34953,1.2133594853950658,14.109223865838796,0.9128142492133976,0.6205003865080715,0.1805360501358992,0.5166811569744655,0.0077507898463282
crown,2023-04-29 03:59:00,4.41043280176524,41.3668087961225,38.54719190474224,17.05811642425589,1.355064,3.739862096389569,15.618206318621908,0.9369335559454915,1.00103807059983,0.186668752187752,0.449272914079422,0.0057098995013382
crown,2023-04-29 04:16:00,4.39874690092939,41.3928411982519,38.55402961430833,16.829707168243267,1.35517,2.8801368397623786,13.359666597336306,0.9280417354386103,0.985634650932369,0.1961139647367904,0.5457898734216005,0.0066702793619537
crown,2023-04-29 04:29:00,4.39341869888956,41.3954607014967,38.55825202799285,16.81563860603421,1.361277,2.9131329648797526,14.088246042398474,0.8110136680308657,0.8266999136526323,0.1728313829652713,0.5074139604930773,0.0067790944122198
crown,2023-04-29 04:47:00,4.39800949989137,41.3895286999155,38.55453164291144,16.875536867749172,1.375321,3.7473808841974976,17.09305744022713,0.945735809351209,0.9274287066918264,0.199020714924183,0.5647542281696355,0.0072996900331431
crown,2023-04-29 04:59:00,4.39894170003621,41.3897859,38.5580499551734,17.022932218229673,1.376318,4.868581566278483,16.914464008297212,1.058994838758744,1.1888209979878872,0.1842620527017893,0.4943803658699586,0.0058599985489754
crown,2023-04-29 05:17:00,4.39912999985517,41.3900293999819,38.55754779439973,16.955179244630482,1.456703,3.876969694991887,19.32378115678868,1.3272326583716585,1.529340879522629,0.215898284758066,0.5157166081033382,0.0064765046748497
crown,2023-04-29 05:29:00,4.40001369918527,41.3902052001056,38.55845204876994,16.76979201308059,2.532831,3.532923284582517,15.050953788173723,1.024925513372501,1.0977557432722478,0.1997362180150234,0.5019761628435018,0.0067644251802574
crown,2023-04-29 05:47:00,4.4216606956548,41.3460247084007,38.55220642078006,16.54773679033346,19.70217,1.684081717789209,14.52109799369349,0.9821264662576265,0.8452250208126618,0.2131108401865484,0.4833488251796376,0.0065047177661925
crown,2023-04-29 05:59:00,4.44070129676524,41.3086839062764,38.54154702573609,16.488234894921558,50.23351,0.672859782675259,12.136132694169913,0.7767064476804921,0.8536478573789749,0.2113075794832749,0.3567119445074665,0.0043793246430981
crown,2023-04-29 06:17:00,4.47204779538921,41.2536902057454,38.52374402753255,16.74583442931811,174.7996,2.0379863916207017,14.98821740446848,0.8413600137832022,0.5740521001900026,0.2118513745043952,0.4008738880474813,0.0053881339031124
crown,2023-04-29 06:29:00,4.49958969304824,41.2196747085268,38.51307795284653,17.141792176895986,227.0089,0.6188779124522238,10.35016118622353,0.5102862096173968,0.3468838219375338,0.2090068907129897,0.2792527121927335,0.0048550014679115
crown,2023-04-29 06:47:00,4.54277529366382,41.1707479068431,38.395496021666766,17.36539215668428,325.8335,0.3574298984010494,5.84628596634965,0.3265376356617858,0.3811307263632438,0.1417366632242337,0.1731090066547726,0.003383364919694
crown,2023-04-29 06:59:00,4.55562979742004,41.1594627008298,38.37539379275091,17.550387114544076,500.5953,0.3489380607842278,7.355161996181645,0.3132715342775593,0.3229699799633078,0.100105113902602,0.1992678541651477,0.0037383211598514
crown,2023-04-29 07:16:00,4.56157249988936,41.1551805001992,38.37268116944081,17.56043390809857,579.0379,0.3145979101655851,8.212612273458493,0.3078778187220813,0.2773303219767646,0.1001981251609754,0.2029050108885564,0.0042141547828247
crown,2023-04-29 07:29:00,4.56252160022933,41.154125700519,38.372377889399,17.5674209776103,757.1514,0.4304158706712581,7.485630514108434,0.3280186383773997,0.3538320247094696,0.0886573161283154,0.1865605508331858,0.0031664756693384
crown,2023-04-29 07:46:00,4.56918899777912,41.1385188041199,38.36011590338943,17.659489235665273,500.9393,0.2735725650230169,10.33013870305111,0.4157536436396061,0.3523389466566043,0.1476946017227176,0.2097613626227575,0.0032895006952961
crown,2023-04-29 08:16:00,4.59487329808489,41.0911429036612,38.35738718678291,17.83902250045305,540.8342,0.3676967492471522,4.121888723425273,0.2675183091486136,0.498560737368214,0.0888160944071064,0.1247416035432659,0.0037709405471524
crown,2023-04-29 08:29:00,4.60557009800845,41.0711488039378,38.185964530758575,17.960650420217256,532.8449,0.2445443032166382,3.7622756486801543,0.1756663140214768,0.3451793053797013,0.1173441477386538,0.1431298763921082,0.0028203869197414
crown,2023-04-29 08:46:00,4.61883519845102,41.0444551029541,38.116929326902,17.987586677185565,1214.367,0.2664239857543182,4.188294420461149,0.127532511799809,0.4044261194797336,0.1426029204406899,0.1280151885522877,0.0027556727210624
crown,2023-04-29 08:59:00,4.62905209838262,41.0242030030537,38.12727216735413,17.986289201729907,1302.313,0.2089756536821278,3.792581792255162,0.1281927102876467,0.2118133447540131,0.1263591685426054,0.1208044736564814,0.0018661691300317
crown,2023-04-29 09:16:00,4.64278879785958,40.9980453041843,38.10465750230072,18.02883375831961,1415.674,0.3564623548423758,4.568975247485938,0.1030131434680828,0.2634484308099944,0.1359248235472949,0.1319006619207175,0.0015460232402617
crown,2023-04-29 09:29:00,4.65354989751981,40.9781934045259,38.09791681997838,18.17065430487292,1527.071,0.4246624876055387,3.865605348615259,0.1423603793372413,0.3019621249951957,0.1151991843945646,0.1139412202647741,0.0022784739368045
crown,2023-04-29 09:46:00,4.6675272981553,40.9521882036472,38.14553668265261,18.48042823810169,1558.254,0.2187224149376466,4.203072522803205,0.1391542317787809,0.2740524023212856,0.1367167903261209,0.1278698131002151,0.0022290561591714
crown,2023-04-29 09:59:00,4.67777729809897,40.9321905039077,38.09901038977102,18.396030684261326,1637.113,0.2347181852746393,2.615096256519632,0.0870934354243614,0.2315612958421035,0.0961832705734794,0.0871968534259065,0.0021833478101286
crown,2023-04-29 10:16:00,4.6905622985174,40.9058077028988,38.07006410277332,18.582413806223727,1719.835,0.4079060977248768,5.96062636664193,0.1264805343238996,0.3225604091165102,0.1282143108500504,0.1085246971783846,0.0014431450378776
crown,2023-04-29 10:29:00,4.70132889827399,40.8861529029692,38.078900475623634,18.586139945852505,1691.409,0.1690099003320826,3.613587400872441,0.1042572680692448,0.2455874966756851,0.1154980191332289,0.09905719242723,0.0019370059277624
crown,2023-04-29 10:46:00,4.71547039798833,40.8602218041199,38.065427270086445,18.8997570208514,1604.495,0.2458148468393746,5.252548690594248,0.0900497834696576,0.221542407009724,0.1192943207826266,0.1118997622139035,0.001771910686681
crown,2023-04-29 10:59:00,4.72563779809913,40.8407806028242,38.091745865918696,18.502969175897217,1715.236,0.2766029547051561,5.410880587977351,0.1353221815536263,0.1650321780566103,0.1151340932119347,0.1146182056382943,0.0020890076837902
crown,2023-04-29 11:16:00,4.73275169963388,40.8396794,38.11143663531562,18.328838304802183,1735.519,0.2293312125510244,5.886149200619393,0.2025466586836002,0.2380836194977513,0.1247847512079552,0.1163688888633659,0.0022057968407449
crown,2023-04-29 11:29:00,4.73556509965299,40.8388764002414,38.10128973739484,18.371027753630443,1739.951,0.2421613781297298,5.56164661359381,0.2101512974196001,0.3386860592284285,0.1168392284045073,0.1093835438729162,0.0024374809523262
crown,2023-04-29 11:46:00,4.73598359986723,40.8389897000664,38.09405303061583,18.41013998985617,1868.374,0.2649175290578706,5.945851766093323,0.1538075124982481,0.265639632205171,0.1242977902926849,0.1066830758377759,0.0020218317722575
crown,2023-04-29 11:59:00,4.73689399992758,40.8376353999517,38.09947996217791,18.206511706725472,1854.56,0.3432122412305704,6.4124572200638905,0.1546346927000752,0.3271586051850308,0.1328457012974132,0.1101392881487678,0.0026163716964794
crown,2023-04-29 12:17:00,4.72728300014484,40.845673801207,38.0833056763715,18.30971900243389,1358.382,0.3253465651160486,5.739413497556736,0.1457876623340396,0.392424548854303,0.1194645723897438,0.1038947052537795,0.0022744828553661
crown,2023-04-29 12:29:00,4.72577130057931,40.8280049051776,38.12008124344106,18.44328158008798,1574.69,0.4602682633942244,8.87151470122639,0.1999533189514692,0.4848690961116206,0.1433037344087978,0.1215281780289901,0.0016705163950684
crown,2023-04-29 12:47:00,4.72270610010862,40.7971227052681,38.17554146503425,18.06167228363681,1159.238,0.7299795220118446,11.857382593435288,0.2493075388820872,0.4155110863672729,0.1565047520797695,0.1263403564495216,0.0021507096019999
crown,2023-04-29 12:59:00,4.72106090016596,40.7764999042848,38.1934242690816,17.932509875755702,1609.852,0.6441575878477658,6.52180997863365,0.1441904592599526,0.3775378788053936,0.1193882926659934,0.1156123621006775,0.0018300311370522
crown,2023-04-29 13:17:00,4.71876090037015,40.7462533042165,38.2119118729978,17.81231192651524,1446.2,0.3195215249116623,4.982293729063532,0.1406877803517845,0.2789862790733656,0.1197043310890993,0.1057043123977381,0.0013254519223338
crown,2023-04-29 13:29:00,4.7181778989137,40.7317259007846,38.19573173983006,17.841698356611136,1513.896,0.2059455868016273,5.554346086626879,0.1954479946299767,0.3464629496548536,0.0971757922079052,0.1173746283280127,0.0024998985962619
crown,2023-04-29 13:47:00,4.72274080037417,40.7527708961134,38.20929702722765,17.895152974319778,1666.248,0.1982270487418495,4.923996612659234,0.1566442413206105,0.2337805717081194,0.1061726433469083,0.1051927734852987,0.0019804876802287
crown,2023-04-29 13:59:00,4.72140400028966,40.7753785944603,38.19372681881805,17.86269733666081,1670.43,0.6041195939762576,7.929439748685242,0.1924519996500663,0.4280846441446612,0.1031790199533499,0.1223446024902847,0.0021071093625427
crown,2023-04-29 14:16:00,4.72004419988735,40.8063509956488,38.14138061324521,18.244177998968954,1518.694,0.3464232366903428,6.743546502788114,0.2370641038479157,0.3275766847915849,0.1269863247205534,0.1122719315867546,0.0023270087973639
crown,2023-04-29 14:29:00,4.71953880019614,40.8304944952324,38.11204621733386,18.12236645263823,937.2803,0.249066587114862,5.352354792187454,0.2420185243210259,0.3039410627183189,0.1244466105604145,0.0945040266422987,0.0025524956121458
crown,2023-04-29 14:47:00,4.71818640009656,40.8643875949467,38.10009167741431,18.284290480538186,1070.858,0.3683782153985929,4.507926161642021,0.1380525557852784,0.3624053064305736,0.1130602131348995,0.0885082486071296,0.0018927091049844
crown,2023-04-29 14:59:00,4.71772920009656,40.8868549963186,38.0783922617425,18.17222186180644,1082.494,0.3821227708795011,4.385852259031079,0.1962798490068634,0.2817790827420814,0.1141537537505125,0.087256646346205,0.0013041592495558
crown,2023-04-29 15:17:00,4.71641710013277,40.9196638963428,38.09597794587588,18.127822317303742,1020.27,0.3700774369668201,3.337378536167168,0.1442299131064602,0.4007706371902413,0.0781490704085491,0.0738732440579567,0.0026741886502348
crown,2023-04-29 15:29:00,4.71575240009052,40.9414009944784,38.14692397954739,18.157249618469088,805.0154,0.5264778838548417,4.371552953922793,0.1607387719430573,0.3889395991050695,0.1351861964287075,0.0843559537813607,0.0024062241564677
crown,2023-04-29 15:47:00,4.71501330030776,40.9741846945147,38.10844523554726,18.06163363047265,1468.399,0.6140250415320301,6.118018197379068,0.2183950450308885,0.5560668298457703,0.1542457116514086,0.0868918991604837,0.0018300750211463
crown,2023-04-29 15:59:00,4.71416680019614,40.9960752953983,38.10322365152691,17.936122841203073,1468.129,0.4143750132002214,5.393740395321655,0.195018671073553,0.3386440806877693,0.1429681740425175,0.095899023535335,0.0019638616991313
crown,2023-04-29 16:16:00,4.71283530014383,41.0272695966586,38.12111197936383,18.00342171726587,1532.713,0.4303632137333096,6.1985543979936,0.2938931700950162,0.4450285999424643,0.180325371677172,0.1009742838113688,0.002387984010787
crown,2023-04-29 16:29:00,4.71170970020519,41.0505804964031,38.18190517014581,17.887970018152338,1271.673,0.3831601379757934,4.134056126813191,0.2458422650861179,0.5623288666218984,0.1006855509837249,0.0950916321411805,0.0021775476831242
crown,2023-04-29 16:47:00,4.71166230004828,41.0824439967049,38.347494980192046,17.878191767807696,1172.01,0.5900777376283041,3.867508006052309,0.3270229986425219,0.8006061300902818,0.0578239180773922,0.0770526741077417,0.0031395451454685
crown,2023-04-29 16:59:00,4.71212589985517,41.1020041950577,38.39361473355,17.8080669268924,671.2268,0.5681590258238916,4.886065991984753,0.3510652770960815,0.6407470839888898,0.1132577601665845,0.0750843807433258,0.0030891946702386
crown,2023-04-29 17:17:00,4.71242740007241,41.1318991949673,38.37482887205599,17.66803880914339,819.5228,0.8375263022285302,8.194288974727696,0.4056390594449774,0.4367778348002113,0.12417674578053,0.091703339085008,0.0024485954531949
crown,2023-04-29 17:29:00,4.71158770022631,41.1519251958057,38.41602770057325,17.615018642420964,484.3508,0.6784095476242538,7.197159247515601,0.4123951587825621,0.6063797200647466,0.1687616434601621,0.0823660232605413,0.0032350435465168
crown,2023-04-29 17:46:00,4.70979020024341,41.1806627968578,38.50505514625697,17.398168093427483,767.4803,0.9281699735966082,13.217193701589109,0.746702038183771,0.5751938661338108,0.2168247632801802,0.1644644708751757,0.0029457460518015
crown,2023-04-29 17:59:00,4.70789770033796,41.2027481966566,38.502950182413095,17.019484012567172,661.9532,2.0679449673404555,15.073575747039742,0.7333619712337086,0.9823273594929256,0.1113625961470578,0.1810182265744689,0.002568584517305
crown,2023-04-29 18:16:00,4.70509710053108,41.231534595349,38.50646921007558,17.100115214258114,452.2398,0.9000852556290014,14.0303101482607,0.6034155574842075,0.4469941112901975,0.1186500007031718,0.1550008594136037,0.0035322215053778
crown,2023-04-29 18:29:00,4.70364930032586,41.2534142950034,38.50325633740816,16.93077273218995,390.2165,0.7019626503357006,12.884514599100006,0.6140978654589767,0.4513289479574178,0.1981403914651052,0.1484593613595947,0.0023593284689052
crown,2023-04-29 18:47:00,4.70335049990948,41.2820380951845,38.49693142456867,17.04755898071563,288.1787,0.6185813320987229,13.592980462541176,0.8793350058725782,0.403860748203898,0.2611496440662848,0.1604662196771297,0.0028999062392188
crown,2023-04-29 18:59:00,4.70358879992456,41.3010124959415,38.48688347049016,17.05481656881428,144.9032,0.6050976598480202,16.870670786783677,0.7644218203993204,0.4358750321693389,0.2070014145472003,0.2091609403688283,0.00308138038854
crown,2023-04-29 19:17:00,4.70314250016093,41.3306495954456,38.49713615032677,17.22097735353561,33.76617,1.5590916399405546,22.88915561197745,0.7123720876803756,0.5218338984797207,0.1389709234953623,0.2218905086208101,0.0034392225882795
crown,2023-04-29 19:29:00,4.70220210025347,41.3511540965601,38.50216373405664,17.15206375429612,16.07143,1.1957940450441535,18.92661140570427,0.5422403416839836,0.4091511242649019,0.1187541710609301,0.198170187917981,0.0029246431729734
crown,2023-04-29 19:46:00,4.70149400008047,41.3807578953168,38.496341198490256,17.057542791551178,4.047736,0.7171860745989268,20.16140166821084,0.619854488643397,0.3599250719101253,0.1481772944811376,0.227446540420932,0.0034558603581087
crown,2023-04-29 19:59:00,4.70140020010862,41.4039368946051,38.49433148861324,16.980853625660256,1.586622,0.8150529050191769,17.380900616019115,0.6333466605649795,0.3237415494347166,0.1599817144500081,0.2156215483273079,0.0030747886840847
crown,2023-04-29 20:17:00,4.70088159994569,41.4364995945509,38.49493703119213,16.957914783942243,1.372677,0.8351298602943861,20.51735567536733,0.6534115992107042,0.4193830887159059,0.1832700552452591,0.2244701462468874,0.0039300603276531
crown,2023-04-29 20:29:00,4.69794460027158,41.4464950005733,38.49514240243519,16.878176873023314,1.371977,0.8406490847552704,18.26189317625131,0.6794638779015872,0.4746013272045721,0.1658955105948545,0.1985058516565338,0.003614683952775
crown,2023-04-29 20:47:00,4.70175559930799,41.4277211044096,38.49674487608832,16.95886054947561,1.360755,0.785674136318901,18.90242264227678,0.6791439957656863,0.4209640579283191,0.1902445777054456,0.2444055836064902,0.004347263451746
crown,2023-04-29 20:59:00,4.70489819949306,41.4073348033796,38.50970440750151,17.026272734117313,1.353338,0.9451331807678276,20.43352909431817,0.6910828467778448,0.4477105587507927,0.1463084958576306,0.2561056012701908,0.0043289138695794
crown,2023-04-29 21:16:00,4.70837749937236,41.3776040047314,38.51502375005306,17.03708693822334,1.354032,0.9784022054582618,26.02593481278145,0.8581521328323171,0.4461440275199109,0.1636172106128333,0.3053733264214812,0.0039285979943457
crown,2023-04-29 21:29:00,4.71177859902241,41.3546065054492,38.5022600928305,17.03644719858151,1.362781,0.4750525181536011,18.84248943195072,0.6532746207658644,0.307057828126943,0.1477726643353147,0.2547496452674958,0.0035710995799523
crown,2023-04-29 21:46:00,4.71674869940857,41.3262412037598,38.52194867196849,17.15250420966252,1.382287,0.8172492405275422,22.40170768642863,0.5692455179072093,0.4133070694814838,0.0873182548510757,0.282531942747482,0.0037120376403136
crown,2023-04-29 21:59:00,4.7201700993965,41.3049935041038,38.50526794880561,17.047325936278014,1.383731,0.7119584333560629,18.736157425178742,0.6033182229562915,0.3587915877318693,0.1305567335114433,0.2843656692035965,0.0051484694547693
crown,2023-04-29 22:16:00,4.72570840012171,41.3027251977097,38.50596700194218,17.016409703100365,1.370446,0.94734477185488,21.87662798986426,0.6106770327731056,0.3058313746974704,0.1393905874647,0.3039825379254357,0.0054596856891944
crown,2023-04-29 22:29:00,4.72128020068799,41.3217094968135,38.51622003741315,17.00017665547238,1.356859,0.6404165367727573,18.8950623742768,0.5110382641533069,0.306652090912202,0.0864673113866139,0.3016117312262188,0.0042736031420309
crown,2023-04-29 22:46:00,4.71667659917924,41.3189005040877,38.51400989533805,17.01319521872679,1.364177,0.790363538087645,21.768560565424146,0.5538841014426947,0.3161279504982356,0.1131527651285427,0.3281303065959657,0.0052894034437235
crown,2023-04-29 22:59:00,4.71970319945689,41.2991432045078,38.5037573120352,16.99554166020871,1.388111,0.6177222172534074,18.048731766675463,0.5491713518952088,0.3188175081048085,0.1378935838078326,0.3303269820530332,0.0036307616302212
crown,2023-04-29 23:17:00,4.72404799923966,41.2726177044715,38.49360697351143,16.851308762695453,1.354198,0.5678445588379881,18.08046859747549,0.5143391381590929,0.3314164782126955,0.1989938663152102,0.2551883445361785,0.0037681664669582
crown,2023-04-29 23:29:00,4.7268981995172,41.2549037038775,38.50706518852931,16.91770980464405,1.344117,0.4120791355929085,16.283325488449318,0.5582115085835536,0.3760589415341362,0.1407868771379299,0.2479578982468434,0.0045142148269006
crown,2023-04-29 23:47:00,4.73098109937236,41.2279784041843,38.50013073803306,16.820232110067266,1.349968,1.0739372863361871,13.955310344206096,0.5144030865043795,0.5292257739759961,0.0970011817306213,0.2510777999034606,0.0040362558574638
crown,2023-04-29 23:59:00,4.73366909966204,41.2094221030416,38.50384561678686,17.01547241287924,1.363631,1.3288689035558587,14.89623733059106,0.6803227571517911,0.6693991752741186,0.1371141163213865,0.279979586305442,0.0052956788308612
crown,2023-04-30 00:16:00,4.73727139934017,41.1836788040716,38.50373792895973,17.27859997946132,1.358418,0.4253156420639983,10.169856562575482,0.453988873316549,0.4045953424867388,0.1893308495106179,0.2373583352017351,0.003151987382512
crown,2023-04-30 00:29:00,4.74047439940258,41.1638195044897,38.474596610702406,17.376107672010466,1.35315,0.2896585828641577,5.229340515923989,0.2883961571110771,0.3452754645139817,0.1471289756362258,0.146032250434227,0.0036180285548592
crown,2023-04-30 00:46:00,4.74404479950714,41.1389767033655,38.37341090856781,17.371995303902462,1.344471,0.2126127138410651,7.360380217245755,0.3174056592115162,0.3642581768081434,0.1134529153665194,0.1560719709608273,0.0031555512847679
crown,2023-04-30 00:59:00,4.74633079957755,41.1201388036361,38.38627128587158,17.543096072238804,1.345158,0.2036536930967825,3.9989348555651807,0.2740182332583813,0.5800326931615742,0.0379357907942083,0.1115543715893271,0.0029232238775441
crown,2023-04-30 01:16:00,4.74984449952424,41.0953695027218,38.22791370724074,17.702167507697933,1.351782,0.1614500912525597,3.76471777332906,0.1980525887869642,0.5253873462217141,0.0602300131662719,0.1153862917673485,0.0023441268533058
crown,2023-04-30 01:29:00,4.75234399967411,41.0762530028123,38.14119838646464,17.62288421835686,1.345041,0.1038249515598299,3.0872928605314462,0.1445300821128176,0.3618647600572905,0.0637617402240818,0.113412799413248,0.0025273989814764
crown,2023-04-30 01:46:00,4.75567659942064,41.0522443039107,38.11356295932766,17.632650710694907,1.342003,0.0960125776792641,3.7509849986592254,0.1696054562679275,0.2011189951668832,0.0883391710379549,0.139663163055216,0.0018038450794428
crown,2023-04-30 01:59:00,4.75848259933017,41.0326998047069,38.10803270355739,17.813315621401493,1.322876,0.0781351012876371,3.5205349404403035,0.1359887747650504,0.2119948226249894,0.1029408916310637,0.139456902822095,0.0020237260543807
crown,2023-04-30 02:16:00,4.76212389935224,41.0057048037035,38.11475902293816,17.67549753906404,1.289858,0.1363858846601668,3.932796731772056,0.1911717392461437,0.2327673513688719,0.1019833941680441,0.1512411315272156,0.0018928995520092
crown,2023-04-30 02:29:00,4.76572739941159,40.984574903968,38.136361573008585,17.67587475620785,1.284892,0.0777227773985486,2.9383874213278363,0.1559530875958199,0.2903835478423183,0.0691944352689359,0.1336158739640946,0.0021072805778887
crown,2023-04-30 02:46:00,4.76940269957956,40.9571608029431,38.08109411061656,17.797137440448793,1.263835,0.0505024150131948,3.113645978987212,0.1713522105484965,0.1823206040788192,0.0785296673054218,0.1287053196815612,0.0015593220945923
crown,2023-04-30 02:59:00,4.7727620993965,40.9361402032227,38.08329833615152,17.708312358788806,1.254617,0.0583905018813491,2.2163607335789357,0.134024257702199,0.3097801163811282,0.0762801763974169,0.1185812800134631,0.0024675916584901
crown,2023-04-30 03:16:00,4.77579659959767,40.9088545044257,38.120370115017394,17.83988618366496,1.280635,0.0460117376099177,2.8847804488201936,0.1399717628740591,0.252825365249829,0.0899574135791559,0.1246284938275353,0.0017659129946759
crown,2023-04-30 03:29:00,4.77911079920344,40.8868013049966,38.14367831997584,17.488189799529465,1.301029,0.0419800769082444,3.176811848254712,0.1566356983368803,0.1486764367532548,0.1021106599368373,0.134153440228002,0.0024896635864843
crown,2023-04-30 03:46:00,4.78312439949306,40.8583205041259,38.15502684212069,17.443992573000067,1.317994,0.0719784517700317,3.499087459969744,0.1384432778648134,0.1813731163231759,0.1220442129041182,0.1476335261657126,0.0018658808153537
crown,2023-04-30 03:59:00,4.78392370152384,40.8428775997737,38.17351488870318,17.09148542943885,1.309764,0.1555951212807374,2.923461792621227,0.1410743606774893,0.1706701861651264,0.0949787248288802,0.1345038864956141,0.0020567938847183
crown,2023-04-30 04:16:00,4.78430260017703,40.8516078000111,38.17020021272207,17.300969564389277,1.306921,0.0575623066475694,3.797316966582661,0.1743616428475147,0.1983290439791478,0.1295794390182961,0.1546822920521917,0.0014190508409611
crown,2023-04-30 04:29:00,4.78403880010863,40.851788,38.16969821887223,17.280044219819057,1.302663,0.067560548944305,3.117305215407848,0.1414685783719904,0.250020305274659,0.1151867419862109,0.1491580911782911,0.0016704189479404
crown,2023-04-30 04:46:00,4.78440190003219,40.8518298999034,38.17230830684944,17.283958838554618,1.301985,0.0760266708168466,3.667651586338177,0.1873006412926667,0.2873744226533519,0.1298066051051529,0.1536766298062542,0.0028790954901864
crown,2023-04-30 04:59:00,4.78178310095949,40.8503420033492,38.17220947787855,17.216159033936897,1.311401,0.144126506198636,2.978273306105579,0.1287411304872295,0.2530324888425912,0.1176467246726224,0.1323482936328876,0.0020014249884432
crown,2023-04-30 05:16:00,4.78616889904245,40.8501792963106,38.1746187138424,17.15825894062334,1.338628,0.0740853096102577,3.218934859218291,0.1621980882943191,0.1683445687304827,0.1296726370403953,0.1623400219373323,0.0019115682472316
crown,2023-04-30 05:29:00,4.79185969883826,40.8723253954436,38.161659851362245,17.32614044322392,1.943194,0.0507854903530332,2.5804447066745206,0.149612594813652,0.1376804965401895,0.1269419831427843,0.1280273879538144,0.0014579830448933
crown,2023-04-30 05:46:00,4.8029691988272,40.9015617968025,38.14899867648816,17.672519831095766,4.465855,0.0523992270183643,2.799882309938426,0.1551750561785611,0.1917478933082798,0.1139891536508923,0.1314175982975108,0.0021426531189632
crown,2023-04-30 05:59:00,4.81114919873265,40.9236269966807,38.10769823196218,17.74949692016142,12.13556,0.0488975513414783,2.3056779086661474,0.130234960752096,0.1936551278341831,0.1014182516039157,0.1155091476150289,0.001655035470063
crown,2023-04-30 06:16:00,4.82042799876081,40.9520388955421,38.07695392489322,17.738414137839516,36.52208,0.0358896429381362,3.066495220394575,0.1530682804285364,0.1831570188142114,0.1040660708021279,0.130979615880029,0.0019280474737512
crown,2023-04-30 06:29:00,4.82712189826206,40.9720026953474,38.11593820626219,17.71934307151183,33.57866,0.067250131473358,2.3206899005642136,0.1746235443951819,0.3449522662843046,0.0914053532205022,0.1108019024742852,0.002591281601861
