Time,Longitude,Latitude,T,S,AnRho,Region,color
2023-04-29 06:55:18,4.55271144225287,41.1607007353015,17.6480007171631,38.3753950422787,27.8079,F,lightcoral
2023-04-29 06:55:24,4.55279663394958,41.1606525749509,17.6480007171631,38.37529534816573,27.8077,F,lightcoral
2023-04-29 06:55:30,4.55288283934479,41.1606050336973,17.6499996185303,38.37469353925093,27.8069,F,lightcoral
2023-04-29 06:55:36,4.55296965882742,41.1605581807687,17.6490001678467,38.37469350097227,27.8071,F,lightcoral
2023-04-29 06:55:42,4.55305751430699,41.1605118458792,17.6490001678467,38.374892774975024,27.8074,F,lightcoral
2023-04-29 06:55:48,4.55314565827463,41.1604660168104,17.6480007171631,38.37619976713237,27.8084,F,lightcoral
2023-04-29 06:55:54,4.55323483645259,41.1604210624329,17.6490001678467,38.37589692629933,27.8081,F,lightcoral
2023-04-29 06:56:00,4.55332512777356,41.160376900002,17.6490001678467,38.37559791806465,27.8079,F,lightcoral
2023-04-29 06:56:06,4.55341602678866,41.1603331346791,17.6509990692139,38.37559787857034,27.8074,F,lightcoral
2023-04-29 06:56:12,4.55350771888719,41.1602903732331,17.6509990692139,38.37629926598293,27.8079,F,lightcoral
2023-04-29 06:56:18,4.55359991081222,41.1602481943996,17.6499996185303,38.37559779907224,27.8075,F,lightcoral
2023-04-29 06:56:24,4.55369318993813,41.1602067197706,17.6509990692139,38.376299186020255,27.8079,F,lightcoral
2023-04-29 06:56:30,4.55378678013438,41.1601658951329,17.6509990692139,38.37629914582364,27.8079,F,lightcoral
2023-04-29 06:56:36,4.55388103711328,41.1601256285659,17.6499996185303,38.37629910543438,27.808,F,lightcoral
2023-04-29 06:56:42,4.55397522873784,41.1600856102121,17.6509990692139,38.375597638002645,27.8075,F,lightcoral
2023-04-29 06:56:48,4.55406933307488,41.1600451627178,17.6509990692139,38.37589656657791,27.8075,F,lightcoral
2023-04-29 06:56:54,4.55416304870398,41.1600048824002,17.6499996185303,38.37529475560902,27.8074,F,lightcoral
2023-04-29 06:57:00,4.55425700333698,41.1599649467073,17.6469993591309,38.376199288016885,27.8087,F,lightcoral
2023-04-29 06:57:06,4.55435228422053,41.1599257772778,17.6459999084473,38.37619924735857,27.809,F,lightcoral
2023-04-29 06:57:12,4.55444830024693,41.1598872247466,17.6469993591309,38.37619920648803,27.8087,F,lightcoral
2023-04-29 06:57:18,4.55454451477395,41.1598493671853,17.6480007171631,38.37619916561852,27.8084,F,lightcoral
2023-04-29 06:57:24,4.55464161957072,41.1598120800411,17.6490001678467,38.37549769738286,27.8078,F,lightcoral
2023-04-29 06:57:30,4.55473942166995,41.1597750265938,17.6480007171631,38.37619908308639,27.8084,F,lightcoral
2023-04-29 06:57:36,4.55483771042215,41.1597386009323,17.6490001678467,38.37589623972639,27.808,F,lightcoral
2023-04-29 06:57:42,4.55493621372236,41.1597026753838,17.6480007171631,38.37559722927519,27.808,F,lightcoral
2023-04-29 06:57:48,4.55503574974999,41.1596670485656,17.6469993591309,38.37539404183646,27.8082,F,lightcoral
2023-04-29 06:57:54,4.55513582820374,41.1596318129592,17.6480007171631,38.37629857241912,27.8086,F,lightcoral
2023-04-29 06:58:00,4.55523582617879,41.1595968350097,17.6469993591309,38.37629853042474,27.8088,F,lightcoral
2023-04-29 06:58:06,4.55533637192584,41.1595620940133,17.6469993591309,38.37629848824767,27.8088,F,lightcoral
2023-04-29 06:58:12,4.55543749860334,41.1595275671322,17.6459999084473,38.37629844587273,27.809,F,lightcoral
2023-04-29 06:58:18,4.55553869137144,41.1594931642292,17.6459999084473,38.3762984034863,27.8089,F,lightcoral
2023-04-29 06:58:24,4.55564034017997,41.1594591659397,17.6459999084473,38.37539378834044,27.8084,F,lightcoral
2023-04-29 06:58:30,4.55574216682504,41.1594251443916,17.6459999084473,38.37629831838468,27.8091,F,lightcoral
2023-04-29 06:58:36,4.55584416820304,41.1593912516508,17.6450004577637,38.37629827574632,27.8092,F,lightcoral
2023-04-29 06:58:42,4.55594607055885,41.159357396966,17.6450004577637,38.37539366052276,27.8085,F,lightcoral
2023-04-29 06:58:48,4.55604827216144,41.1593233705202,17.6459999084473,38.375696419648015,27.8087,F,lightcoral
2023-04-29 06:58:54,4.55615079035241,41.159289116176,17.6450004577637,38.37509460600158,27.8084,F,lightcoral
2023-04-29 06:59:00,4.55625331571409,41.159255069389,17.6439990997314,38.375094563147925,27.8088,F,lightcoral
2023-04-29 06:59:06,4.5563559032457,41.1592216477805,17.6429996490479,38.37569629111015,27.8094,F,lightcoral
2023-04-29 06:59:12,4.55645885939695,41.1591881776033,17.6439990997314,38.37549693554357,27.8091,F,lightcoral
2023-04-29 06:59:18,4.55656243649214,41.1591551184563,17.6439990997314,38.37609866316672,27.8095,F,lightcoral
2023-04-29 06:59:24,4.55666586189972,41.1591223298593,17.6439990997314,38.37549684933918,27.8091,F,lightcoral
2023-04-29 06:59:30,4.5567700575701,41.1590897421458,17.6429996490479,38.37549680600932,27.8093,F,lightcoral
2023-04-29 06:59:36,4.55687470675261,41.1590572580079,17.6420001983643,38.37519396066698,27.8092,F,lightcoral
2023-04-29 06:59:42,4.55698003135936,41.159025165009,17.6410007476807,38.3757956877281,27.8099,F,lightcoral
2023-04-29 06:59:48,4.55708552524374,41.1589933285993,17.6410007476807,38.37499456060976,27.8093,F,lightcoral
2023-04-29 06:59:54,4.55719224851976,41.158961601556,17.6389999389648,38.375596287176826,27.8102,F,lightcoral
2023-04-29 07:00:00,4.55730015681585,41.1589295123383,17.6410007476807,38.375596242486296,27.8098,F,lightcoral
2023-04-29 07:00:06,4.55740878017606,41.1588972009317,17.6410007476807,38.3755961974986,27.8098,F,lightcoral
2023-04-29 07:00:12,4.55751885645432,41.1588647688957,17.6399993896484,38.37529335009468,27.8098,F,lightcoral
2023-04-29 07:00:18,4.5576307096882,41.1588317584776,17.6410007476807,38.37529330379864,27.8096,F,lightcoral
2023-04-29 07:00:24,4.55774261616779,41.1587982234856,17.6399993896484,38.375695715577095,27.81,F,lightcoral
2023-04-29 07:00:30,4.55785552602641,41.1587644821921,17.6380004882812,38.37629743955788,27.811,F,lightcoral
2023-04-29 07:00:36,4.55796990716085,41.1587304608412,17.636999130249,38.37539281957785,27.8106,F,lightcoral
2023-04-29 07:00:42,4.55808472945926,41.158695945033,17.6359996795654,38.37539277198358,27.8108,F,lightcoral
2023-04-29 07:00:48,4.55819958237332,41.1586608250392,17.6350002288818,38.37539272431104,27.8111,F,lightcoral
2023-04-29 07:00:54,4.55831549778773,41.158625032294,17.6359996795654,38.37479090540125,27.8105,F,lightcoral
2023-04-29 07:01:00,4.55843251547144,41.158588510032,17.6359996795654,38.37539262750649,27.811,F,lightcoral
2023-04-29 07:01:06,4.55854888016399,41.1585512048207,17.6350002288818,38.37579503716555,27.8115,F,lightcoral
2023-04-29 07:01:12,4.55866559282928,41.1585133562639,17.6319999694824,38.37640059217279,27.8127,F,lightcoral
2023-04-29 07:01:18,4.55878148334488,41.1584753260488,17.6319999694824,38.376799168995845,27.8129,F,lightcoral
2023-04-29 07:01:24,4.55889487678012,41.1584375896823,17.6340007781982,38.376500152680194,27.8123,F,lightcoral
2023-04-29 07:01:30,4.55900586829515,41.1584005030745,17.6319999694824,38.37559553366493,27.812,F,lightcoral
2023-04-29 07:01:36,4.55911481007809,41.1583633385679,17.6319999694824,38.376197258773736,27.8125,F,lightcoral
2023-04-29 07:01:42,4.55922124946964,41.1583261521785,17.6310005187988,38.37539229778895,27.812,F,lightcoral
2023-04-29 07:01:48,4.55932382341081,41.1582883988404,17.6259994506836,38.375695056351766,27.8137,F,lightcoral
2023-04-29 07:01:54,4.55942402317193,41.1582498164855,17.6240005493164,38.37609747203059,27.8144,F,lightcoral
2023-04-29 07:02:00,4.55952108250991,41.1582103755497,17.6189994812012,38.37549565991674,27.8151,F,lightcoral
2023-04-29 07:02:06,4.55961387950248,41.1581701421995,17.6140003204346,38.37609739084071,27.8169,F,lightcoral
2023-04-29 07:02:12,4.55970299034261,41.1581293127171,17.613000869751,38.37609735235476,27.8171,F,lightcoral
2023-04-29 07:02:18,4.5597892304715,41.1580873040791,17.6089992523193,38.37609731483354,27.818,F,lightcoral
2023-04-29 07:02:24,4.55987174099002,41.1580446720054,17.6049995422363,38.37589413312695,27.8191,F,lightcoral
2023-04-29 07:02:30,4.55995010674199,41.1580013643496,17.6000003814697,38.3762965566083,27.8205,F,lightcoral
2023-04-29 07:02:36,4.56002497242033,41.1579573675483,17.5990009307861,38.3764996687439,27.821,F,lightcoral
2023-04-29 07:02:42,4.5600969520194,41.1579125765006,17.5990009307861,38.37690209449591,27.8212,F,lightcoral
2023-04-29 07:02:48,4.56016495218898,41.1578673114806,17.5979995727539,38.377404178014345,27.8219,F,lightcoral
2023-04-29 07:02:54,4.56022913241499,41.1578222212045,17.5970001220703,38.37790626300806,27.8224,F,lightcoral
2023-04-29 07:03:00,4.56028999650938,41.1577769108347,17.5970001220703,38.377503776657264,27.8222,F,lightcoral
2023-04-29 07:03:06,4.56034765639123,41.1577313205567,17.5970001220703,38.37910974926832,27.8235,F,lightcoral
2023-04-29 07:03:12,4.56040184657605,41.1576863713862,17.5970001220703,38.37810549475865,27.8225,F,lightcoral
2023-04-29 07:03:18,4.56045258298097,41.1576425294264,17.5990009307861,38.377603356131466,27.8218,F,lightcoral
2023-04-29 07:03:24,4.56050061287236,41.1575996543644,17.6000003814697,38.37770298938671,27.8217,F,lightcoral
2023-04-29 07:03:30,4.56054678382064,41.1575575232904,17.5979995727539,38.37740399822758,27.8218,F,lightcoral
2023-04-29 07:03:36,4.56059060318007,41.1575161582939,17.5970001220703,38.377200831416665,27.8219,F,lightcoral
2023-04-29 07:03:42,4.56063208375615,41.157475154718,17.5979995727539,38.3762962384946,27.8211,F,lightcoral
2023-04-29 07:03:48,4.56067180198432,41.1574342133087,17.5979995727539,38.37690182250857,27.8216,F,lightcoral
2023-04-29 07:03:54,4.56070992049438,41.1573933714012,17.5979995727539,38.376296199790886,27.8209,F,lightcoral
2023-04-29 07:04:00,4.56074638786033,41.1573531395632,17.5990009307861,38.376296181446506,27.8209,F,lightcoral
2023-04-29 07:04:06,4.56078104633826,41.1573137210453,17.5979995727539,38.37629616388168,27.821,F,lightcoral
2023-04-29 07:04:12,4.56081401100691,41.15727466881,17.5979995727539,38.37690175067839,27.8216,F,lightcoral
2023-04-29 07:04:18,4.56084579918854,41.1572358330387,17.5990009307861,38.37539155801957,27.8202,F,lightcoral
2023-04-29 07:04:24,4.56087628851644,41.1571975966316,17.6000003814697,38.37669857289093,27.8209,F,lightcoral
2023-04-29 07:04:30,4.56090521588126,41.157159843467,17.6009998321533,38.376096786955415,27.8202,F,lightcoral
2023-04-29 07:04:36,4.56093257953183,41.1571226627353,17.6009998321533,38.37539151244444,27.8195,F,lightcoral
2023-04-29 07:04:42,4.56095853632238,41.1570860214106,17.6009998321533,38.37609675847935,27.82,F,lightcoral
2023-04-29 07:04:48,4.56098393174407,41.1570498796605,17.6019992828369,38.37669851554763,27.8204,F,lightcoral
2023-04-29 07:04:54,4.56100837198034,41.1570144385173,17.6019992828369,38.37669850231812,27.8203,F,lightcoral
2023-04-29 07:05:00,4.56103168029255,41.1569797871169,17.6030006408691,38.37579391703198,27.8194,F,lightcoral
2023-04-29 07:05:06,4.56105359393557,41.1569457511649,17.6030006408691,38.37539144678413,27.8191,F,lightcoral
2023-04-29 07:05:12,4.56107473976154,41.1569121385865,17.6019992828369,38.374789664274616,27.819,F,lightcoral
2023-04-29 07:05:18,4.56109525303303,41.1568793645405,17.6009998321533,38.375694225412005,27.8199,F,lightcoral
2023-04-29 07:05:24,4.56111445458705,41.1568468617433,17.6009998321533,38.375997016341,27.8199,F,lightcoral
2023-04-29 07:05:30,4.56113261533552,41.1568149253941,17.6019992828369,38.37599700589296,27.8197,F,lightcoral
2023-04-29 07:05:36,4.56114953602855,41.156783437948,17.6030006408691,38.375291735994495,27.8191,F,lightcoral
2023-04-29 07:05:42,4.56116588641846,41.1567524881792,17.6019992828369,38.37529172634583,27.8192,F,lightcoral
2023-04-29 07:05:48,4.56118152864208,41.1567222427158,17.6009998321533,38.3759969770174,27.82,F,lightcoral
2023-04-29 07:05:54,4.56119639338135,41.1566927583729,17.6000003814697,38.375996968096736,27.8202,F,lightcoral
2023-04-29 07:06:00,4.56121020853633,41.1566638992052,17.6009998321533,38.3750923870723,27.8194,F,lightcoral
2023-04-29 07:06:06,4.56122295033689,41.1566356151894,17.6009998321533,38.37529169169456,27.8196,F,lightcoral
2023-04-29 07:06:12,4.56123506702062,41.1566078360038,17.6060009002686,38.37529168401007,27.8184,F,lightcoral
2023-04-29 07:06:18,4.56124663120803,41.1565806682215,17.6089992523193,38.3752916766037,27.8175,F,lightcoral
2023-04-29 07:06:24,4.56125720901963,41.1565540890631,17.6110000610352,38.37599692961001,27.8176,F,lightcoral
2023-04-29 07:06:30,4.56126696817012,41.1565277332813,17.6159992218018,38.37569412114581,27.816,F,lightcoral
2023-04-29 07:06:36,4.56127620107191,41.1565021119215,17.6180000305176,38.37569411479893,27.8157,F,lightcoral
2023-04-29 07:06:42,4.56128460275573,41.1564768064815,17.6180000305176,38.37569410880389,27.8155,F,lightcoral
2023-04-29 07:06:48,4.56129286644207,41.1564521625625,17.6189994812012,38.37619621737039,27.8158,F,lightcoral
2023-04-29 07:06:54,4.5613002062385,41.1564280192661,17.6229991912842,38.374590212300426,27.8135,F,lightcoral
2023-04-29 07:07:00,4.56130714380525,41.1564041206492,17.628999710083,38.37448671778422,27.8119,F,lightcoral
2023-04-29 07:07:06,4.56131350990132,41.1563808603947,17.6350002288818,38.37408808759015,27.8102,F,lightcoral
2023-04-29 07:07:12,4.5613196095558,41.1563578227324,17.6389999389648,38.37358596828759,27.8087,F,lightcoral
2023-04-29 07:07:18,4.56132521007444,41.1563353817171,17.6420001983643,38.37408807811255,27.8084,F,lightcoral
2023-04-29 07:07:24,4.56133014867774,41.1563134052891,17.6439990997314,38.37378527197035,27.8078,F,lightcoral
2023-04-29 07:07:30,4.56133482771729,41.1562917614135,17.6439990997314,38.373685611498765,27.8075,F,lightcoral
2023-04-29 07:07:36,4.56133934875616,41.1562704049754,17.6439990997314,38.37318349298384,27.8073,F,lightcoral
2023-04-29 07:07:42,4.56134352777758,41.1562492611121,17.6429996490479,38.37237857278776,27.8069,F,lightcoral
2023-04-29 07:07:48,4.56134753412842,41.1562284913762,17.6429996490479,38.37217925636914,27.8068,F,lightcoral
2023-04-29 07:07:54,4.56135103388656,41.1562082165186,17.6439990997314,38.37197610726361,27.8063,F,lightcoral
2023-04-29 07:08:00,4.56135447060661,41.1561882616637,17.6450004577637,38.3721792492873,27.8062,F,lightcoral
2023-04-29 07:08:06,4.56135773092281,41.1561689069464,17.6459999084473,38.37147398593937,27.8053,F,lightcoral
2023-04-29 07:08:12,4.56136068457759,41.1561498311723,17.6459999084473,38.37167329530953,27.8056,F,lightcoral
2023-04-29 07:08:18,4.56136350741319,41.1561307940382,17.6459999084473,38.37318346837375,27.8068,F,lightcoral
2023-04-29 07:08:24,4.56136614544665,41.1561122205118,17.6459999084473,38.37257786164943,27.8063,F,lightcoral
2023-04-29 07:08:30,4.56136822211857,41.1560939903401,17.6450004577637,38.37278100438177,27.8066,F,lightcoral
2023-04-29 07:08:36,4.56137058307412,41.1560758082341,17.6450004577637,38.373079970376416,27.8068,F,lightcoral
2023-04-29 07:08:42,4.56137278268524,41.1560580122525,17.6459999084473,38.373283113109714,27.8068,F,lightcoral
2023-04-29 07:08:48,4.56137482379471,41.1560402049767,17.6459999084473,38.37298030853253,27.8064,F,lightcoral
2023-04-29 07:08:54,4.56137664707107,41.1560228087347,17.6459999084473,38.37298030591862,27.8066,F,lightcoral
2023-04-29 07:09:00,4.56137808494033,41.156005835537,17.6469993591309,38.37358590716783,27.8068,F,lightcoral
2023-04-29 07:09:06,4.5613794080612,41.1559892516328,17.6480007171631,38.37298030116471,27.8059,F,lightcoral
2023-04-29 07:09:12,4.56138098392958,41.1559729833239,17.6490001678467,38.37298029876954,27.8057,F,lightcoral
2023-04-29 07:09:18,4.5613826,41.15595660909,17.6469993591309,38.37298029634735,27.8062,F,lightcoral
2023-04-29 07:09:24,4.56138394389163,41.1559405537315,17.6480007171631,38.37318343959882,27.8063,F,lightcoral
2023-04-29 07:09:30,4.56138508592529,41.1559245886475,17.6480007171631,38.37388486443729,27.8066,F,lightcoral
2023-04-29 07:09:36,4.56138622334543,41.1559087348367,17.6480007171631,38.37318343522021,27.8062,F,lightcoral
2023-04-29 07:09:42,4.5613878,41.155893288423,17.6499996185303,38.37257782924602,27.8053,F,lightcoral
2023-04-29 07:09:48,4.56138927698292,41.1558779853036,17.6509990692139,38.3728806288297,27.8052,F,lightcoral
2023-04-29 07:09:54,4.56139068416276,41.1558629039228,17.6509990692139,38.37307993922976,27.8055,F,lightcoral
2023-04-29 07:10:00,4.56139204472094,41.1558479704941,17.6480007171631,38.37307993706391,27.8062,F,lightcoral
2023-04-29 07:10:06,4.56139318367027,41.1558331694144,17.6459999084473,38.37307993499716,27.8066,F,lightcoral
2023-04-29 07:10:12,4.56139436188004,41.1558185911189,17.6469993591309,38.3733827347746,27.8067,F,lightcoral
2023-04-29 07:10:18,4.56139586175048,41.1558041179885,17.6480007171631,38.37278096187188,27.8059,F,lightcoral
2023-04-29 07:10:24,4.56139746171593,41.1557895805336,17.6499996185303,38.37237850152391,27.8052,F,lightcoral
2023-04-29 07:10:30,4.5613986456541,41.1557754260754,17.6509990692139,38.37237849951136,27.8048,F,lightcoral
2023-04-29 07:10:36,4.56139942258507,41.1557614515642,17.6529998779297,38.37368552837727,27.8054,F,lightcoral
2023-04-29 07:10:42,4.56140064430613,41.1557475341632,17.6520004272461,38.37307992270736,27.8051,F,lightcoral
2023-04-29 07:10:48,4.5614021,41.1557336980208,17.6520004272461,38.37288060802637,27.805,F,lightcoral
2023-04-29 07:10:54,4.56140392374286,41.1557198388285,17.6529998779297,38.37378517837119,27.8054,F,lightcoral
2023-04-29 07:11:00,4.56140570914122,41.1557061779504,17.6539993286133,38.373079916214806,27.8048,F,lightcoral
2023-04-29 07:11:06,4.56140724648341,41.1556926443412,17.6539993286133,38.37217917450192,27.8039,F,lightcoral
2023-04-29 07:11:12,4.56140898421455,41.1556790490933,17.6550006866455,38.37237848493974,27.8039,F,lightcoral
2023-04-29 07:11:18,4.56141082222222,41.1556654944445,17.6550006866455,38.37268128457837,27.8042,F,lightcoral
2023-04-29 07:11:24,4.56141308346289,41.1556520934512,17.6539993286133,38.37207567856935,27.8038,F,lightcoral
2023-04-29 07:11:30,4.56141554793493,41.1556386363579,17.6529998779297,38.37288059241404,27.8048,F,lightcoral
2023-04-29 07:11:36,4.56141757008812,41.1556253046916,17.6520004272461,38.37167321576983,27.8041,F,lightcoral
2023-04-29 07:11:42,4.561419545896,41.155612209046,17.6520004272461,38.37257778614055,27.8048,F,lightcoral
2023-04-29 07:11:48,4.56142192253322,41.1555993134012,17.6520004272461,38.37278092934648,27.805,F,lightcoral
2023-04-29 07:11:54,4.56142438315182,41.1555866179372,17.6509990692139,38.3721791562741,27.8046,F,lightcoral
2023-04-29 07:12:00,4.56142672220499,41.1555739390526,17.6509990692139,38.37217915398387,27.8047,F,lightcoral
2023-04-29 07:12:06,4.56142910961648,41.1555612996108,17.6509990692139,38.37278092241343,27.8051,F,lightcoral
2023-04-29 07:12:12,4.56143140857964,41.1555488273974,17.6520004272461,38.37318337829537,27.8052,F,lightcoral
2023-04-29 07:12:18,4.5614336459997,41.1555365085016,17.6529998779297,38.373183376083546,27.8049,F,lightcoral
2023-04-29 07:12:24,4.56143628413673,41.1555242724218,17.6529998779297,38.37227880116008,27.8042,F,lightcoral
2023-04-29 07:12:30,4.5614388832296,41.1555120784694,17.6529998779297,38.37288056955792,27.8048,F,lightcoral
2023-04-29 07:12:36,4.5614418043459,41.155499960878,17.6520004272461,38.37358582707572,27.8054,F,lightcoral
2023-04-29 07:12:42,4.56144473310002,41.1554876006999,17.6520004272461,38.372681252028,27.8049,F,lightcoral
2023-04-29 07:12:48,4.56144790784526,41.1554753070499,17.6520004272461,38.37227879132763,27.8045,F,lightcoral
2023-04-29 07:12:54,4.56145120680843,41.1554632727663,17.6520004272461,38.37318336131018,27.8053,F,lightcoral
2023-04-29 07:13:00,4.56145470659237,41.1554510736305,17.6520004272461,38.372577754962045,27.8047,F,lightcoral
2023-04-29 07:13:06,4.56145832777775,41.1554389166667,17.6529998779297,38.3725777522405,27.8046,F,lightcoral
2023-04-29 07:13:12,4.56146212626573,41.1554267820979,17.6529998779297,38.37257774945383,27.8046,F,lightcoral
2023-04-29 07:13:18,4.56146593267669,41.1554147255918,17.6529998779297,38.37257774667273,27.8045,F,lightcoral
2023-04-29 07:13:24,4.5614700920683,41.1554028083207,17.6529998779297,38.37257774377242,27.8046,F,lightcoral
2023-04-29 07:13:30,4.56147410693812,41.1553908336351,17.6520004272461,38.37318334458883,27.8053,F,lightcoral
2023-04-29 07:13:36,4.56147836759981,41.1553790746673,17.6509990692139,38.37288053983335,27.8054,F,lightcoral
2023-04-29 07:13:42,4.56148260525304,41.1553674400385,17.6499996185303,38.372880536934346,27.8056,F,lightcoral
2023-04-29 07:13:48,4.56148678743744,41.1553557814064,17.6490001678467,38.37318333588775,27.8059,F,lightcoral
2023-04-29 07:13:54,4.56149143225353,41.1553442649899,17.6490001678467,38.37318333284651,27.806,F,lightcoral
2023-04-29 07:14:00,4.56149609303592,41.1553328674102,17.6490001678467,38.37257772614456,27.8055,F,lightcoral
2023-04-29 07:14:06,4.5615007919994,41.1553213315014,17.6490001678467,38.37257772308057,27.8056,F,lightcoral
2023-04-29 07:14:12,4.56150595085521,41.1553099758773,17.6499996185303,38.37257771986111,27.8054,F,lightcoral
2023-04-29 07:14:18,4.56151072753599,41.1552987006217,17.6499996185303,38.37288051863003,27.8055,F,lightcoral
2023-04-29 07:14:24,4.56151574704523,41.1552874843439,17.6520004272461,38.37268120287964,27.8049,F,lightcoral
2023-04-29 07:14:30,4.56152109428013,41.1552764260847,17.6520004272461,38.37328297035399,27.8053,F,lightcoral
2023-04-29 07:14:36,4.56152637630875,41.1552653318303,17.6520004272461,38.37298016528263,27.8051,F,lightcoral
2023-04-29 07:14:42,4.56153169089349,41.1552542954897,17.6509990692139,38.373685422006034,27.8059,F,lightcoral
2023-04-29 07:14:48,4.56153725186648,41.155243396267,17.6509990692139,38.3729801587165,27.8052,F,lightcoral
2023-04-29 07:14:54,4.56154292717295,41.1552325015553,17.6509990692139,38.37298015535093,27.8053,F,lightcoral
2023-04-29 07:15:00,4.56154898785185,41.1552218023333,17.6520004272461,38.3732829536936,27.8053,F,lightcoral
2023-04-29 07:15:06,4.56155484173147,41.1552109874028,17.6529998779297,38.37268117953618,27.8046,F,lightcoral
2023-04-29 07:15:12,4.56156077754448,41.1552003912908,17.6529998779297,38.37207557243715,27.8041,F,lightcoral
2023-04-29 07:15:18,4.56156685248806,41.155189917799,17.6550006866455,38.37207556896575,27.8037,F,lightcoral
2023-04-29 07:15:24,4.56157317868505,41.1551794511231,17.6560001373291,38.37268116906628,27.8038,F,lightcoral
2023-04-29 07:15:30,4.5615795486783,41.1551693636077,17.6569995880127,38.372681165524895,27.8035,F,lightcoral
2023-04-29 07:15:36,4.56158593219268,41.1551592237431,17.6590003967285,38.372075558305696,27.8026,F,lightcoral
2023-04-29 07:15:42,4.56159207830472,41.155149013375,17.6590003967285,38.37207555483619,27.8026,F,lightcoral
2023-04-29 07:15:48,4.56159844059085,41.1551390891137,17.6590003967285,38.37147378058365,27.8021,F,lightcoral
2023-04-29 07:15:54,4.56160507554835,41.1551291559707,17.6599998474121,38.37107131882545,27.8016,F,lightcoral
2023-04-29 07:16:00,4.56161187421831,41.1551194580262,17.6599998474121,38.37137411699707,27.8017,F,lightcoral
2023-04-29 07:16:06,4.56161869287171,41.1551098241579,17.6599998474121,38.37157342593388,27.802,F,lightcoral
2023-04-29 07:16:12,4.56162525337778,41.1551002247111,17.6590003967285,38.37187622420707,27.8025,F,lightcoral
2023-04-29 07:16:18,4.56163194038369,41.1550907128218,17.6580009460449,38.37147376247559,27.8024,F,lightcoral
2023-04-29 07:16:24,4.56163907725915,41.1550812764648,17.6569995880127,38.371170956880526,27.8023,F,lightcoral
2023-04-29 07:16:30,4.56164629657821,41.155071919596,17.6560001373291,38.37137409862972,27.8029,F,lightcoral
2023-04-29 07:16:36,4.5616535337482,41.1550626439604,17.6550006866455,38.3722786674122,27.8039,F,lightcoral
2023-04-29 07:16:42,4.56166049332119,41.1550533456541,17.6539993286133,38.3722786637331,27.804,F,lightcoral
2023-04-29 07:16:48,4.56166734110986,41.1550444353718,17.6550006866455,38.37227866013942,27.8038,F,lightcoral
2023-04-29 07:16:54,4.56167453758391,41.1550355780201,17.6550006866455,38.37197585458557,27.8036,F,lightcoral
2023-04-29 07:17:00,4.56168187374324,41.1550269425086,17.6539993286133,38.37257762156746,27.8042,F,lightcoral
2023-04-29 07:17:06,4.56168937336249,41.1550182429932,17.6539993286133,38.37177653441815,27.8036,F,lightcoral
2023-04-29 07:17:12,4.56169675410421,41.1550097458958,17.6539993286133,38.3726811032312,27.8043,F,lightcoral
2023-04-29 07:17:18,4.56170416317634,41.1550011368237,17.6539993286133,38.37338252648741,27.8048,F,lightcoral
2023-04-29 07:17:24,4.56171176269282,41.1549927373072,17.6539993286133,38.37247795009921,27.8041,F,lightcoral
2023-04-29 07:17:30,4.56171969826336,41.1549843403318,17.6550006866455,38.37247794614738,27.804,F,lightcoral
2023-04-29 07:17:36,4.56172765555604,41.1549761055551,17.6550006866455,38.37307971293623,27.8044,F,lightcoral
2023-04-29 07:17:42,4.56173549275975,41.1549680072402,17.6550006866455,38.37307970905478,27.8045,F,lightcoral
2023-04-29 07:17:48,4.56174349006367,41.1549599491622,17.6550006866455,38.37217896548759,27.8036,F,lightcoral
2023-04-29 07:17:54,4.56175160185727,41.1549518981427,17.6560001373291,38.37278073223765,27.8041,F,lightcoral
2023-04-29 07:18:00,4.56175966063635,41.1549440008377,17.6550006866455,38.37217895756309,27.8037,F,lightcoral
2023-04-29 07:18:06,4.56176805773289,41.1549360422671,17.6539993286133,38.37217895348367,27.8039,F,lightcoral
2023-04-29 07:18:12,4.56177649365821,41.1549281063418,17.6550006866455,38.37187614755927,27.8035,F,lightcoral
2023-04-29 07:18:18,4.56178505301518,41.1549203079145,17.6550006866455,38.37187614343568,27.8035,F,lightcoral
2023-04-29 07:18:24,4.56179385120128,41.1549126095988,17.6550006866455,38.37207545183072,27.8038,F,lightcoral
2023-04-29 07:18:30,4.5618026218507,41.154904939606,17.6550006866455,38.37187613504208,27.8035,F,lightcoral
2023-04-29 07:18:36,4.5618113826164,41.1548973402107,17.6550006866455,38.37127436013319,27.8029,F,lightcoral
2023-04-29 07:18:42,4.56182047791614,41.1548897054431,17.6560001373291,38.37268104281735,27.8039,F,lightcoral
2023-04-29 07:18:48,4.56182945386184,41.1548822681184,17.6560001373291,38.37187612231117,27.8032,F,lightcoral
2023-04-29 07:18:54,4.56183888905306,41.1548750323397,17.6560001373291,38.37247788864594,27.8036,F,lightcoral
2023-04-29 07:19:00,4.56184818717887,41.1548675596158,17.6580009460449,38.37247788427653,27.8033,F,lightcoral
2023-04-29 07:19:06,4.56185752223957,41.1548603622083,17.6580009460449,38.371876109193295,27.8026,F,lightcoral
2023-04-29 07:19:12,4.56186724167986,41.1548531646966,17.6580009460449,38.3726810209568,27.8033,F,lightcoral
2023-04-29 07:19:18,4.56187677694852,41.1548460283479,17.6580009460449,38.37207541286946,27.8029,F,lightcoral
